ORF	phi	Evolve Steps	Evolve Time	Eta_initial	Eta_final	Final \Delta Eta	Mean Mutation \Delta Eta	Var Mutation \Delta Eta	# Fix
YBR284W	0.002999	4620	5000047528	3670.843	4875.264	-1204.421	0	0	
YGR096W	0.007467	1985	5002809417	1338.456	1386.666	-48.210	0	0	
YKL072W	0.008268	4310	5003315055	3619.774	3543.772	76.002	0	0	
YOL116W	0.006309	2217	5002273795	1661.601	1801.197	-139.596	0	0	
YBR285W	0.007479	747	5013154373	593.920	624.235	-30.315	0	0	
YAL017W	0.009617	6867	5000732070	7097.745	7402.490	-304.744	0	0	
YGL164C	0.03101	2527	5000548047	1910.216	1975.513	-65.298	0	0	
YMR115W	0.01391	2974	5000364075	2204.479	2393.595	-189.117	0	0	
YOR136W	0.4597	2357	5000108521	1570.322	1062.675	507.647	0	0	
YOR244W	0.01617	2505	5000113332	1967.666	2056.158	-88.492	0	0	
YGR191W	0.3547	3668	5002517133	2648.361	1027.730	1620.631	0	0	
YPL219W	0.009406	2709	5000600881	2162.809	2389.351	-226.542	0	0	
YJR136C	0.01186	2584	5003544499	1837.353	1919.865	-82.512	0	0	
YGL166W	0.04932	1379	5002291954	949.456	859.161	90.294	0	0	
YKL172W	0.2921	2316	5007512028	1856.962	1252.817	604.146	0	0	
YDL215C	0.006991	6211	5000174777	5284.435	5392.975	-108.541	0	0	
YDL117W	0.02951	5112	5000501892	4202.347	4084.610	117.738	0	0	
YEL007W	0.03778	3794	5001651236	3029.975	2659.118	370.856	0	0	
YER022W	0.04583	3774	5001214045	3150.479	3454.314	-303.835	0	0	
YBR207W	0.2453	2781	5000607356	2023.084	1650.965	372.119	0	0	
YIL088C	0.1045	3110	5000253454	2150.638	2048.562	102.076	0	0	
YBL113C	0.04457	4644	5000845190	3730.490	3922.400	-191.910	0	0	
YAL018C	0.007849	2000	5001158924	1390.693	1352.671	38.022	0	0	
YOR051C	0.0786	2401	5000248497	1777.385	1779.894	-2.509	0	0	
YBL004W	0.01949	12604	5000718092	16475.306	1807.174	14668.132	0	0	
YMR020W	0.01261	2993	5003613025	2244.226	2134.497	109.729	0	0	
YPL220W	5.581	1228	5002262305	890.242	408.613	481.629	0	0	
YLR242C	0.007929	2003	5000213367	1366.891	1432.644	-65.753	0	0	
YHR137W	0.07044	3028	5000107887	2251.472	2624.203	-372.731	0	0	
YOR052C	0.04445	769	5007419439	621.448	582.429	39.019	0	0	
YJL071W	0.01372	3384	5005800292	2563.338	3110.433	-547.094	0	0	
YLR144C	0.01284	4419	5001265422	3613.272	3871.527	-258.255	0	0	
YNL064C	0.861	2371	5002936069	1745.848	897.776	848.072	0	0	
YHR138C	0.1259	620	5003313162	468.703	472.687	-3.985	0	0	
YDR264C	0.08446	4664	5000930710	3491.595	2775.491	716.104	0	0	
YHR030C	0.06356	2763	5002136809	2143.272	1742.007	401.265	0	0	
YIL089W	0.00534	1271	5003147559	851.418	890.880	-39.462	0	0	
YLR056W	1.604	2100	5001057650	1530.673	558.710	971.964	0	0	
YEL009C	0.1385	1754	5001989237	1189.642	1138.646	50.996	0	0	
YML054C	0.004029	3668	5005248258	2657.717	3076.883	-419.167	0	0	
YDL119C	0.004164	2012	5007416846	1303.484	1541.054	-237.571	0	0	
YER023W	0.4576	1708	5001062749	1209.293	938.750	270.544	0	0	
YLR145W	0.07672	1308	5001387418	837.018	916.259	-79.241	0	0	
YMR116C	12.72	1773	5001690244	1314.276	220.632	1093.644	0	0	
YFR022W	0.002932	4805	5001023853	3401.984	4423.421	-1021.438	0	0	
YJL072C	0.04204	1306	5004944828	893.032	906.372	-13.340	0	0	
YNL161W	0.01761	4330	5000064710	3517.711	4254.527	-736.816	0	0	
YOR326W	0.09628	7639	5000391424	8229.022	-2342.976	10571.998	0	0	
YNL162W	2.731	607	5032813936	432.786	409.416	23.370	0	0	
YOR245C	0.04583	2710	5001949766	1818.628	1792.051	26.577	0	0	
YOR327C	0.2522	657	5021645511	472.775	489.749	-16.974	0	0	
YDL120W	0.006759	1088	5001305456	725.544	762.159	-36.615	0	0	
YLR243W	0.1452	1597	5002651283	1142.509	1108.902	33.607	0	0	
YMR117C	0.002199	1285	5004706128	889.497	921.944	-32.447	0	0	
YDL216C	0.004432	2380	5001606677	1925.023	2016.863	-91.840	0	0	
YPL023C	0.0938	3975	5001473634	2957.916	2742.283	215.633	0	0	
YGR192C	8.8	1785	5001029755	1367.497	268.337	1099.160	0	0	
YML055W	0.1225	1069	5004047739	741.017	756.306	-15.289	0	0	
YDL121C	0.1023	870	5011615718	612.797	688.369	-75.572	0	0	
YDL031W	0.09567	5813	5002734914	4733.064	3374.362	1358.702	0	0	
YDR345C	0.7399	3398	5000179667	2466.597	247.549	2219.049	0	0	
YDR265W	0.02119	2016	5000183272	1454.750	1422.506	32.244	0	0	
YLR146C	0.06501	1653	5001162384	1274.201	1419.691	-145.490	0	0	
YMR118C	0.00243	1187	5000477361	813.599	853.748	-40.149	0	0	
YDL217C	0.01231	1236	5006561487	860.482	835.774	24.708	0	0	
YLR147C	0.1885	654	5008463641	415.354	386.517	28.838	0	0	
YPR024W	0.02863	4618	5000090000	3468.770	3482.285	-13.515	0	0	
YHR139C	0.006498	1978	5000775537	1389.392	1464.141	-74.749	0	0	
YMR196W	0.002397	6237	5000288893	5369.120	6995.465	-1626.344	0	0	
YMR021C	0.02968	2424	5000640442	1828.761	1830.539	-1.777	0	0	
YOL117W	0.001908	3571	5000338337	2939.599	3576.355	-636.756	0	0	
YPL024W	0.03349	1420	5009947058	1017.082	1006.962	10.121	0	0	
YLR425W	0.003893	7386	5000774089	6790.254	7627.249	-836.995	0	0	
YOR246C	0.08022	2055	5011377352	1416.427	1460.823	-44.395	0	0	
YMR022W	0.04823	1012	5001849306	684.521	610.585	73.937	0	0	
YMR197C	0.06944	1287	5000054487	911.271	928.931	-17.660	0	0	
YOR137C	0.001328	3594	5000443874	2806.637	2656.173	150.464	0	0	
YHR140W	0.004797	1525	5000160493	999.989	942.323	57.666	0	0	
YDL218W	0.001923	1990	5001188953	1350.064	1290.293	59.772	0	0	
YLR244C	0.2844	2169	5000207893	1655.718	1270.429	385.289	0	0	
YOR247W	0.8103	1345	5019537247	870.265	749.652	120.613	0	0	
YHR141C	1.362	660	5004387084	433.487	392.708	40.779	0	0	
YDL219W	0.08311	872	5017052631	621.479	597.470	24.009	0	0	
YBR286W	1.256	2946	5003132081	2293.303	35.030	2258.273	0	0	
YGL083W	0.01151	4683	5000196157	3826.041	3922.251	-96.210	0	0	
YLR245C	0.006737	810	5003101002	586.615	586.784	-0.168	0	0	
YPR025C	0.01153	2250	5000254798	1706.881	1688.712	18.169	0	0	
YMR287C	0.001182	5818	5003053676	4678.373	5639.949	-961.576	0	0	
YDL033C	0.01019	2584	5000096974	1803.246	2059.238	-255.992	0	0	
YGR193C	0.07979	2487	5005448011	1769.508	1587.242	182.266	0	0	
YDR346C	0.1219	2446	5000914148	2102.628	1878.454	224.174	0	0	
YLR426W	0.01137	2080	5004343202	1390.446	1531.534	-141.089	0	0	
YIL090W	0.02733	3169	5000690100	2168.700	2285.036	-116.336	0	0	
YBR094W	0.01827	4285	5000223755	3454.445	3765.580	-311.135	0	0	
YNL065W	0.02142	3610	5000195486	2640.044	3052.158	-412.114	0	0	
YJL176C	0.008722	4260	5002065849	3929.307	4844.443	-915.136	0	0	
YDR080W	0.009537	4973	5000592435	4815.596	4961.775	-146.179	0	0	
YLL015W	0.01419	8069	5001975970	8525.443	8752.261	-226.818	0	0	
YOR054C	0.006682	3733	5001470079	3035.529	2933.090	102.439	0	0	
YFR023W	0.004108	3358	5001540957	2728.599	2666.476	62.123	0	0	
YLR246W	0.006711	2213	5002001352	1550.515	1774.418	-223.903	0	0	
YDR347W	0.07918	1949	5003079426	1360.371	1560.665	-200.294	0	0	
YPL026C	0.01434	2945	5004280596	2237.675	2381.745	-144.070	0	0	
YJL177W	4.665	1141	5001530212	754.571	480.532	274.038	0	0	
YOL119C	0.05884	3274	5001124937	2208.984	2107.170	101.814	0	0	
YPL027W	0.01015	1405	5013436132	1038.208	1032.978	5.230	0	0	
YBR287W	0.1013	2671	5000845859	1848.569	1990.706	-142.137	0	0	
YIR006C	0.0435	8056	5000119034	7736.036	5513.513	2222.523	0	0	
YJL178C	0.134	1491	5006059247	1144.791	1189.526	-44.735	0	0	
YDR266C	0.03281	3749	5000453912	2892.847	3484.323	-591.476	0	0	
YMR198W	0.01193	3222	5001007218	2669.323	3042.104	-372.781	0	0	
YJL179W	0.04392	653	5017775392	447.308	474.213	-26.905	0	0	
YMR119W	0.01764	3666	5001460604	2830.334	2928.910	-98.577	0	0	
YJL073W	0.007974	3570	5001866640	2921.129	2860.494	60.635	0	0	
YEL011W	0.009673	3906	5001086274	3219.165	3566.468	-347.303	0	0	
YHR142W	0.08727	2015	5001531470	1340.617	1368.047	-27.430	0	0	
YBR095C	0.04418	2510	5000613696	1869.716	1994.784	-125.069	0	0	
YBR001C	0.01807	4690	5002351081	3646.665	3200.272	446.393	0	0	
YOL120C	3.701	1206	5002739690	764.074	524.274	239.800	0	0	
YEL012W	0.03703	1144	5000389372	905.217	884.629	20.588	0	0	
YMR023C	0.01066	3213	5000580857	2347.601	2389.896	-42.295	0	0	
YBR096W	0.3083	1321	5000183152	966.359	808.533	157.826	0	0	
YDR267C	0.07129	1803	5001144872	1401.156	1500.956	-99.800	0	0	
YHR031C	0.005793	4415	5001277350	3380.791	3218.535	162.256	0	0	
YNL066W	0.3143	2577	5001283290	1808.116	1171.592	636.524	0	0	
YOL121C	5.406	978	5004820916	588.976	351.337	237.639	0	0	
YKL073W	0.02947	5194	5002340522	4162.018	3060.548	1101.470	0	0	
YOR056C	0.1616	2717	5001254228	1987.869	1822.351	165.518	0	0	
YPL221W	0.05248	4627	5000382835	3652.943	3158.130	494.812	0	0	
YGL084C	0.06058	3529	5000282481	2479.643	2842.382	-362.739	0	0	
YJL180C	0.04276	2022	5007514403	1389.373	1264.450	124.924	0	0	
YBR002C	0.03481	1775	5000139546	1209.017	1320.911	-111.894	0	0	
YNL067W	0.9206	1090	5001981375	792.525	747.087	45.438	0	0	
YDR348C	0.03657	2964	5000329966	2199.705	2478.271	-278.566	0	0	
YFR024CA	0.1618	2930	5002979711	1946.357	1967.158	-20.801	0	0	
YOR138C	0.03581	4023	5001561495	3045.053	3556.823	-511.769	0	0	
YOR249C	0.007063	3862	5000916523	3134.038	3579.998	-445.960	0	0	
YGL085W	0.01168	1634	5000982093	1156.254	1221.253	-64.999	0	0	
YBR288C	0.06996	2810	5000408308	2135.850	1973.530	162.320	0	0	
YLR427W	0.02055	3789	5001537575	3072.052	3226.853	-154.801	0	0	
YMR024W	0.04815	2339	5000439818	1679.829	1518.698	161.131	0	0	
YPL028W	0.9609	2379	5000267163	1685.418	789.323	896.095	0	0	
YDR268W	0.01925	2293	5001087672	1635.469	1485.098	150.371	0	0	
YMR199W	0.0103	2925	5000790908	2436.812	2702.092	-265.279	0	0	
YOR057W	0.02611	2238	5000221082	1697.334	1834.473	-137.139	0	0	
YHR143W	0.4516	2116	5001404727	1378.648	906.710	471.938	0	0	
YFR025C	0.02502	1978	5000369141	1431.099	1582.831	-151.732	0	0	
YHR143WA	0.214	496	5001027551	287.174	283.754	3.420	0	0	
YML056C	0.4477	3107	5000826713	2285.462	844.497	1440.965	0	0	
YNL243W	0.1253	5749	5001437033	4666.722	6.407	4660.315	0	0	
YGR194C	0.02127	3603	5000234414	2682.802	2934.687	-251.885	0	0	
YFR026C	0.009861	1018	5001933857	701.487	738.591	-37.104	0	0	
YNL244C	0.6724	617	5006414544	442.916	432.645	10.271	0	0	
YMR200W	0.1358	1569	5004479809	1081.878	972.992	108.886	0	0	
YMR025W	0.002169	1647	5000741795	1260.208	1184.109	76.098	0	0	
YKL173W	0.02994	5246	5000275466	4981.231	3269.031	1712.200	0	0	
YNL245C	0.01891	1111	5006193290	748.078	762.703	-14.625	0	0	
YDL122W	0.1184	4565	5000800022	3736.296	2442.654	1293.643	0	0	
YIL091C	0.0288	3973	5000327541	3322.243	2696.807	625.436	0	0	
YFR027W	0.005188	1595	5001278370	1191.580	1207.603	-16.023	0	0	
YDL123W	0.02144	924	5010257468	580.259	582.858	-2.599	0	0	
YPL125W	0.0134	6268	5000206677	5111.984	6019.370	-907.386	0	0	
YOR250C	0.04086	2702	5000279415	1939.578	1799.567	140.011	0	0	
YNL246W	0.04184	1325	5006346547	1107.513	1118.304	-10.792	0	0	
YBR003W	0.02192	3091	5001288209	2093.133	1891.542	201.591	0	0	
YHR144C	0.05345	1888	5004426733	1324.770	1438.977	-114.207	0	0	
YLR148W	0.00435	5264	5000174186	4344.089	5597.919	-1253.830	0	0	
YLL018C	0.5677	3296	5000737618	2420.166	326.276	2093.891	0	0	
YGR195W	0.2204	1580	5003972710	1036.270	1027.277	8.993	0	0	
YGR014W	0.03444	7691	5000256077	6814.315	5634.442	1179.874	0	0	
YBL005W	0.02043	5822	5000213586	4796.721	3587.147	1209.574	0	0	
YMR120C	0.1148	3645	5001091140	2639.882	2803.934	-164.052	0	0	
YKL074C	0.04899	3056	5006529803	2332.455	2202.358	130.097	0	0	
YMR201C	0.01278	2161	5010004775	1585.901	1825.689	-239.787	0	0	
YGL167C	0.04655	5993	5000291874	4554.883	3782.019	772.864	0	0	
YGL168W	0.1018	639	5017844727	450.406	439.706	10.701	0	0	
YJL181W	0.008785	3530	5001162116	2763.246	3680.326	-917.079	0	0	
YMR121C	0.1446	1377	5002812205	855.710	882.262	-26.551	0	0	
YIR007W	0.0161	4278	5000725112	3554.932	3367.963	186.969	0	0	
YHR032W	0.07782	3709	5006141474	2606.920	2406.133	200.787	0	0	
YDL124W	0.3766	1798	5003882884	1319.303	1162.663	156.640	0	0	
YMR123W	0.532	724	5011232980	498.844	481.258	17.586	0	0	
YOL122C	0.05348	3479	5000065308	2564.396	2376.799	187.597	0	0	
YLR057W	0.01018	4771	5000217825	4051.576	4811.105	-759.529	0	0	
YOR251C	0.1119	1761	5000000319	1283.952	1146.436	137.515	0	0	
YMR202W	1.271	1327	5001531238	920.353	701.724	218.629	0	0	
YMR026C	0.01229	2420	5002069938	1737.831	2164.014	-426.183	0	0	
YDR349C	0.0396	3665	5000459412	2701.797	2723.603	-21.806	0	0	
YEL013W	0.07767	3722	5002787698	2558.625	2620.528	-61.903	0	0	
YKR031C	0.009655	8311	5000210063	9280.765	8882.012	398.753	0	0	
YDL125C	0.6293	900	5000687655	650.383	558.821	91.562	0	0	
YOR252W	0.04964	1001	5024809805	745.389	739.785	5.604	0	0	
YER024W	0.01061	5557	5000386266	4405.576	4992.629	-587.053	0	0	
YPL222W	0.004563	4079	5000294140	3168.039	3576.492	-408.454	0	0	
YDL035C	0.01312	5224	5000048777	4635.727	5313.576	-677.849	0	0	
YOR253W	0.1544	935	5002579426	734.924	722.710	12.215	0	0	
YGR097W	0.03278	6435	5000524491	5745.884	4876.569	869.315	0	0	
YOL021C	0.0911	6203	5000897054	4772.254	2797.867	1974.386	0	0	
YPL223C	0.0107	873	5031079972	694.725	735.043	-40.317	0	0	
YKL075C	0.007235	2489	5004212333	1972.922	1849.028	123.895	0	0	
YKR034W	0.003697	1647	5000064851	1137.083	1186.924	-49.841	0	0	
YBL005WA	0.01756	2516	5000877806	1911.376	1748.165	163.211	0	0	
YDR081C	0.003552	4949	5000785355	4443.104	4501.212	-58.108	0	0	
YBL006C	0.1949	1154	5000049999	750.002	635.373	114.629	0	0	
YGR015C	0.003921	2031	5002281508	1403.560	1502.431	-98.871	0	0	
YIR008C	0.05489	2412	5002059026	1782.317	1592.995	189.322	0	0	
YGL086W	0.01382	4110	5000985471	3454.711	4116.634	-661.923	0	0	
YIR009W	0.011	648	5001221635	454.590	458.475	-3.885	0	0	
YGL087C	0.1759	773	5017624047	563.485	538.196	25.289	0	0	
YHR033W	0.01318	2672	5002728474	1857.399	2046.683	-189.283	0	0	
YFR028C	0.06741	3266	5002397921	2444.043	2235.532	208.512	0	0	
YML057W	0.02915	3734	5005296847	2744.925	2034.407	710.518	0	0	
YGL089C	0.02493	684	5005902600	494.033	548.841	-54.808	0	0	
YGL169W	0.01013	2858	5000552626	1866.555	1813.713	52.842	0	0	
YLR429W	0.1305	3701	5003691199	2952.377	1853.248	1099.129	0	0	
YML058W	0.682	630	5011140145	426.050	430.972	-4.921	0	0	
YDL220C	0.005699	5372	5000237588	4443.136	5205.719	-762.583	0	0	
YJL183W	0.09566	2394	5001461809	1827.081	2059.183	-232.102	0	0	
YMR203W	0.258	2315	5007533241	1654.529	1402.289	252.240	0	0	
YOR140W	0.0049	4560	5001344646	3568.545	4117.404	-548.860	0	0	
YPR117W	0.006564	12919	5000312475	16727.523	16361.501	366.022	0	0	
YGR016W	0.003124	1221	5001995181	788.726	783.719	5.007	0	0	
YJL184W	0.0952	735	5000909557	506.117	441.506	64.611	0	0	
YBR004C	0.04597	2621	5003904807	1873.435	2032.398	-158.963	0	0	
YIL092W	0.004207	3606	5001125322	2872.489	3266.368	-393.879	0	0	
YMR288W	0.004879	5833	5000749183	4688.786	6620.988	-1932.202	0	0	
YPL029W	0.006137	4422	5000258378	3419.008	4026.458	-607.451	0	0	
YOL022C	0.09235	2327	5004105543	1750.416	1708.244	42.172	0	0	
YMR027W	0.07732	2803	5005415921	2062.073	1962.287	99.786	0	0	
YHR146W	0.1326	2708	5001559695	2039.553	1695.888	343.665	0	0	
YKL077W	0.2514	2165	5000511242	1679.112	1575.480	103.632	0	0	
YDL036C	0.02243	2660	5000708618	2009.891	1978.441	31.450	0	0	
YKL174C	0.09279	3697	5000287674	2771.176	2454.811	316.365	0	0	
YBR005W	0.06782	1386	5000184772	891.969	852.410	39.558	0	0	
YHR034C	0.02209	1912	5000674400	1462.025	1627.596	-165.571	0	0	
YIL093C	0.03015	1498	5001154235	1118.618	1058.027	60.591	0	0	
YOL123W	0.2155	2722	5002447129	2354.531	1421.285	933.246	0	0	
YJR029W	0.07482	9181	5000587239	9413.260	-3702.590	13115.850	0	0	
YDL222C	0.004592	1997	5002630256	1313.161	1359.117	-45.956	0	0	
YPL224C	0.02539	2883	5000741587	1961.910	2178.387	-216.477	0	0	
YGL090W	0.003285	2211	5004145124	1832.634	2183.177	-350.543	0	0	
YEL015W	0.04285	3052	5000057241	2455.231	2974.885	-519.654	0	0	
YNL068C	0.009937	5048	5000260914	4104.892	3748.291	356.601	0	0	
YGR017W	0.04004	1537	5001491512	1262.920	1307.372	-44.452	0	0	
YPL225W	0.4703	820	5009763710	601.947	586.460	15.487	0	0	
YJL185C	0.004428	1814	5003506174	1250.277	1261.041	-10.764	0	0	
YHR147C	0.09065	1290	5000317696	895.333	835.030	60.303	0	0	
YAL019W	0.03881	6431	5000728178	5562.059	4084.163	1477.895	0	0	
YDL037C	0.006376	1959	5005097936	1420.143	1338.253	81.891	0	0	
YMR204C	0.009112	2343	5003040430	1822.584	2002.534	-179.950	0	0	
YMR289W	0.04123	2238	5000665140	1617.386	1516.934	100.452	0	0	
YMR028W	0.02678	2077	5000473266	1573.009	1742.367	-169.357	0	0	
YLR058C	1.008	2776	5002114693	2001.679	237.961	1763.718	0	0	
YDR082W	0.001218	2787	5000773110	2168.015	1929.201	238.814	0	0	
YLR149C	0.004176	4223	5001172657	3383.646	3484.741	-101.096	0	0	
YGL170C	0.003615	2259	5008381665	1798.325	1672.260	126.064	0	0	
YNL069C	2.897	1287	5006946350	814.413	634.652	179.761	0	0	
YNL070W	0.768	385	5009549479	245.814	259.861	-14.047	0	0	
YDR350C	0.005086	3820	5000023245	2771.857	3084.149	-312.292	0	0	
YHR148W	0.06782	1154	5002812386	761.258	753.239	8.019	0	0	
YGR196C	0.007221	4199	5001525615	3789.628	4613.122	-823.494	0	0	
YGL091C	0.08711	1935	5002693872	1390.785	1471.197	-80.412	0	0	
YIR010W	0.01559	3247	5002349377	2571.463	2782.175	-210.712	0	0	
YLR059C	0.06243	1594	5003152620	1135.120	1173.626	-38.506	0	0	
YPR118W	0.109	2495	5000004455	1787.338	1737.112	50.227	0	0	
YAL020C	0.0247	2065	5002189050	1432.754	1450.954	-18.200	0	0	
YLL019C	0.003703	4305	5000074445	3374.684	4135.601	-760.918	0	0	
YIL094C	0.2619	2379	5000385157	1580.129	1225.112	355.017	0	0	
YOR058C	0.001986	5006	5000736382	4217.153	5300.590	-1083.437	0	0	
YKR036C	0.01572	3728	5000113969	2908.848	3128.369	-219.522	0	0	
YER025W	0.4839	3145	5003999176	2282.623	766.026	1516.597	0	0	
YNL163C	0.05006	6629	5001612237	5485.377	3392.353	2093.023	0	0	
YOL124C	0.1631	2494	5003332632	1881.741	1572.678	309.063	0	0	
YBR006W	0.00943	3025	5001261920	2190.448	2121.471	68.978	0	0	
YPR026W	0.003479	6357	5001689091	6196.982	6339.796	-142.814	0	0	
YEL016C	0.008862	2751	5000961541	2178.400	2306.499	-128.099	0	0	
YNL339C	0.01154	9612	5002136832	10743.267	10677.760	65.507	0	0	
YLR150W	2.062	1670	5000174331	1135.793	758.017	377.776	0	0	
YPL030W	0.08568	3149	5000774593	2533.854	2174.520	359.334	0	0	
YBR289W	0.0154	5250	5002781959	4406.251	5010.606	-604.355	0	0	
YEL017CA	4.507	313	5005654019	175.284	162.413	12.871	0	0	
YIR011C	0.1926	1854	5005587812	1357.714	1219.776	137.938	0	0	
YGR019W	0.08626	2811	5000541849	2058.618	1967.847	90.771	0	0	
YER026C	0.1608	1656	5001651445	1163.283	1129.995	33.287	0	0	
YKR037C	0.02464	1779	5002647246	1251.583	1243.915	7.668	0	0	
YGR020C	0.2449	709	5000364138	483.153	484.081	-0.929	0	0	
YKL175W	0.2045	2994	5001604850	2187.887	1694.375	493.512	0	0	
YER105C	0.03692	7184	5000770873	7309.488	4960.251	2349.237	0	0	
YDR083W	0.1061	2196	5006559360	1687.671	1815.727	-128.056	0	0	
YNL164C	0.03953	1992	5000628585	1500.462	1501.753	-1.290	0	0	
YDR270W	0.01316	5231	5001706157	4859.261	5270.806	-411.544	0	0	
YMR029C	0.01025	2946	5001950412	2325.526	2542.969	-217.443	0	0	
YPR027C	0.001578	1612	5002257250	1171.371	1119.476	51.895	0	0	
YFR029W	0.008298	4008	5000514389	3131.417	3671.774	-540.357	0	0	
YDR084C	0.09865	1214	5006106975	832.586	753.143	79.442	0	0	
YNL247W	0.1847	4143	5001112712	3443.723	1310.700	2133.023	0	0	
YHR035W	0.003744	3664	5000984638	2870.829	3244.252	-373.424	0	0	
YGR021W	0.02464	1680	5006979305	1230.322	1263.794	-33.472	0	0	
YER106W	0.004259	1643	5002390836	1275.719	1335.791	-60.072	0	0	
YOR059C	0.03088	2663	5003806584	1979.511	1886.086	93.425	0	0	
YOR254C	0.2472	3839	5000825859	2989.351	1226.945	1762.406	0	0	
YOL023W	0.002558	3949	5000013522	3094.033	3040.839	53.195	0	0	
YJL074C	0.006102	5907	5002507398	6229.362	6707.163	-477.801	0	0	
YPR119W	0.00752	2796	5007261755	2156.474	2238.383	-81.909	0	0	
YPR028W	0.6276	1151	5003980989	745.909	728.021	17.888	0	0	
YDR272W	0.1407	1590	5002639722	1158.305	1076.479	81.827	0	0	
YMR290C	0.1476	3222	5003743168	2209.243	1623.459	585.784	0	0	
YJL186W	0.1187	3279	5002966723	2595.380	2306.975	288.405	0	0	
YER027C	0.06121	2242	5000702370	1807.611	1798.010	9.601	0	0	
YPL031C	0.1129	1884	5001580338	1304.077	1241.888	62.188	0	0	
YOL024W	0.007899	1063	5001555857	715.809	755.872	-40.063	0	0	
YJR137C	0.002024	7634	5000023002	7722.570	8074.680	-352.110	0	0	
YGR197C	0.01051	3242	5003642980	2446.606	2493.130	-46.524	0	0	
YKR038C	0.0788	2352	5002189834	1668.696	1661.309	7.387	0	0	
YNL071W	0.2898	2968	5000014979	2094.453	1758.841	335.612	0	0	
YDL038C	0.00265	3792	5003257484	2643.581	2429.460	214.121	0	0	
YBR290W	0.0523	1789	5010125566	1371.078	1307.040	64.037	0	0	
YOR060C	0.001249	1509	5005022933	1083.187	1052.002	31.186	0	0	
YMR030W	0.0253	2113	5000417405	1622.764	1757.103	-134.340	0	0	
YDL039C	0.03064	680	5003771941	473.039	474.827	-1.788	0	0	
YOR255W	0.006184	1678	5001263750	1175.756	1248.820	-73.063	0	0	
YMR124W	0.005158	5294	5000462867	4551.588	5204.546	-652.959	0	0	
YEL017W	0.03306	1969	5001747681	1444.233	1587.157	-142.924	0	0	
YLR151C	0.01644	1933	5002589817	1453.229	1400.334	52.895	0	0	
YNL165W	0.01234	2587	5006829651	1785.462	1859.804	-74.342	0	0	
YGL171W	0.1117	3260	5002973748	2520.994	2240.097	280.897	0	0	
YIR012W	0.3552	2444	5002655851	1851.492	1306.305	545.186	0	0	
YDR273W	0.005189	1986	5005535664	1568.101	1623.207	-55.106	0	0	
YER107C	0.113	2119	5000178598	1565.138	1590.186	-25.048	0	0	
YPL126W	0.04252	5170	5001099774	4221.410	5021.121	-799.712	0	0	
YIR013C	0.2266	760	5006032015	497.414	542.691	-45.277	0	0	
YKL078W	0.02629	4511	5001665787	3420.912	3325.371	95.541	0	0	
YNL072W	0.03687	1826	5009068950	1306.860	1345.807	-38.947	0	0	
YOL125W	0.02641	2755	5000757526	2108.344	2010.523	97.822	0	0	
YHR036W	0.006809	2650	5000347662	2053.183	2141.141	-87.959	0	0	
YER028C	0.01568	2382	5002248615	1719.574	2090.799	-371.225	0	0	
YPR120C	0.01966	2436	5001059828	1892.744	2073.803	-181.059	0	0	
YOR061W	0.09203	2025	5002106273	1454.959	1458.583	-3.623	0	0	
YJR030C	0.009788	4595	5000146252	3472.129	3412.303	59.826	0	0	
YPL127C	0.1309	1407	5007741858	1079.759	1092.129	-12.371	0	0	
YNL248C	0.2125	2511	5009738518	1810.723	1409.430	401.292	0	0	
YIR014W	0.009389	1506	5004373956	1012.969	1083.396	-70.427	0	0	
YER029C	0.07069	1197	5005541449	821.294	888.347	-67.053	0	0	
YER030W	0.2435	793	5003093425	628.715	632.136	-3.421	0	0	
YDR275W	0.01061	1379	5002277804	981.819	1040.402	-58.583	0	0	
YIR015W	0.002699	959	5001685971	598.979	629.841	-30.862	0	0	
YEL018W	0.04994	1587	5002192858	1181.670	1127.094	54.576	0	0	
YDR276C	1.29	399	5011708407	224.320	203.648	20.672	0	0	
YOR062C	0.01951	1615	5000548078	1137.540	1149.707	-12.167	0	0	
YOR141C	0.03719	4933	5000000576	4171.460	3660.966	510.494	0	0	
YBR291C	0.0289	1914	5001279444	1272.101	1371.144	-99.043	0	0	
YNL166C	0.05146	2467	5000029539	1948.450	1978.880	-30.430	0	0	
YER031C	0.1406	1297	5001942492	927.809	911.507	16.302	0	0	
YIR016W	0.04697	1620	5000079717	1124.999	1159.766	-34.768	0	0	
YHR149C	0.01118	4105	5000053375	3426.484	3017.481	409.003	0	0	
